order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
16308,2441,138,Dosa,2025-03-09,13:50:00,Completed,676.1
16309,3236,26,Chicken Biryani,2025-02-21,05:06:00,Completed,864.05
16310,4020,159,Dosa,2025-06-18,03:12:00,Delivered,1320.33
16311,771,183,Paneer Butter Masala,2024-11-25,15:23:00,Delivered,1397.04
16312,231,32,Sandwich,2025-06-17,04:55:00,Delivered,240.53
16313,1539,266,Pasta,2024-12-20,11:53:00,Completed,1238.55
16314,1269,285,Fried Rice,2024-07-22,04:54:00,Completed,764.37
16315,3720,286,Noodles,2025-05-01,13:24:00,Delivered,1078.36
16316,3341,136,Burger,2025-02-24,11:21:00,Delivered,200.13
16317,4605,19,Fried Rice,2024-03-10,06:59:00,Completed,1118.66
16318,1468,24,Salad,2024-02-28,09:35:00,Delivered,1258.26
16319,4121,277,Burger,2024-07-18,15:55:00,Delivered,1238.94
16320,3240,6,Salad,2024-03-06,10:50:00,Completed,1293.64
16321,2292,241,Dosa,2024-01-16,16:00:00,Completed,205.86
16322,1004,98,Thali,2024-03-17,23:37:00,Delivered,1010.17
16323,1893,28,Salad,2025-05-18,20:59:00,Delivered,1289.77
16324,3369,19,Noodles,2025-05-03,22:06:00,Completed,196.56
16325,1810,58,Pizza,2024-07-01,04:31:00,Completed,708.65
16326,4991,10,Burger,2024-08-30,19:36:00,Delivered,301.3
16327,1246,151,Salad,2025-01-07,20:59:00,Completed,1383.32
16328,4321,73,Dosa,2025-06-02,09:24:00,Delivered,1047.25
16329,854,223,Roll,2025-06-29,03:29:00,Delivered,686.58
16330,1616,237,Fried Rice,2024-04-13,09:48:00,Delivered,985.73
16331,3118,173,Idli,2025-03-19,05:28:00,Delivered,597.71
16332,4952,187,Burger,2025-04-15,16:34:00,Delivered,584.14
16333,858,159,Roll,2024-02-15,10:08:00,Preparing,1140.12
16334,565,162,Salad,2024-09-18,11:28:00,Completed,1492.14
16335,1703,119,Sandwich,2024-04-14,23:40:00,Delivered,259.18
16336,100,275,Dosa,2024-01-21,06:59:00,Completed,1074.93
16337,1368,274,Salad,2024-01-25,04:12:00,Delivered,1063.76
16338,2102,248,Veg Biryani,2025-04-12,03:18:00,Cancelled,1273.62
16339,3247,187,Thali,2025-02-10,21:38:00,Completed,148.6
16340,1951,247,Paneer Butter Masala,2024-12-19,14:03:00,Delivered,989.08
16341,681,120,Dosa,2025-04-25,13:59:00,Completed,1106.64
16342,3523,9,Burger,2024-04-03,01:06:00,Delivered,371.15
16343,3597,245,Paneer Butter Masala,2025-02-09,23:21:00,Completed,1170.85
16344,4756,194,Noodles,2025-03-25,06:07:00,Cancelled,764.34
16345,2727,51,Fried Rice,2024-11-01,00:28:00,Delivered,1221.99
16346,929,40,Salad,2025-06-07,09:16:00,Delivered,1379.43
16347,1704,162,Idli,2024-10-12,20:35:00,Completed,1170.22
16348,4158,222,Pasta,2025-02-11,19:15:00,Completed,421.18
16349,3863,79,Veg Biryani,2024-10-08,10:13:00,Delivered,719.55
16350,3837,21,Burger,2024-09-07,01:05:00,Cancelled,1493.3
16351,876,197,Fried Rice,2024-01-30,09:49:00,Delivered,1399.33
16352,4747,286,Dosa,2024-05-07,04:10:00,Completed,698.41
16353,3147,46,Veg Biryani,2024-11-05,10:29:00,Delivered,284.38
16354,724,255,Paneer Butter Masala,2024-06-25,03:20:00,Delivered,1123.88
16355,881,288,Fried Rice,2024-09-12,22:37:00,Delivered,715.01
16356,1811,298,Roll,2025-03-15,00:30:00,Completed,1237.21
16357,734,83,Noodles,2025-06-19,00:18:00,Delivered,444.13
16358,3077,16,Sandwich,2024-08-05,03:46:00,Delivered,1463.31
16359,861,109,Noodles,2024-10-01,19:21:00,Cancelled,926.71
16360,952,118,Fried Rice,2024-06-26,09:15:00,Delivered,405.4
16361,1382,175,Fried Rice,2025-02-19,14:29:00,Completed,515.93
16362,3109,235,Noodles,2025-03-09,03:52:00,Preparing,846.89
16363,1615,288,Chicken Biryani,2025-06-19,23:02:00,Preparing,506.2
16364,2044,22,Momos,2024-06-11,20:41:00,Delivered,864.64
16365,4924,208,Pasta,2024-11-04,15:26:00,Delivered,1161.64
16366,2088,268,Chicken Biryani,2024-01-31,03:36:00,Delivered,875.77
16367,3109,238,Roll,2024-10-13,11:37:00,Delivered,1050.31
16368,4645,175,Roll,2025-04-30,22:38:00,Completed,289.0
16369,1748,248,Paneer Butter Masala,2024-10-22,05:56:00,Delivered,908.63
16370,74,263,Thali,2024-12-11,07:06:00,Delivered,740.39
16371,4547,230,Fried Rice,2024-06-27,11:34:00,Delivered,367.55
16372,3654,220,Momos,2024-07-05,22:00:00,Delivered,298.0
16373,2836,99,Thali,2025-03-15,10:49:00,Completed,633.24
16374,4950,32,Veg Biryani,2024-09-24,03:59:00,Cancelled,1171.93
16375,4494,99,Fried Rice,2024-03-25,01:05:00,Delivered,1279.89
16376,3533,75,Pizza,2024-04-05,04:14:00,Completed,495.25
16377,1001,187,Idli,2025-03-22,12:06:00,Completed,165.68
16378,4549,242,Roll,2024-12-17,11:05:00,Delivered,401.8
16379,1094,200,Momos,2024-06-03,16:47:00,Delivered,443.11
16380,2655,183,Momos,2024-04-13,08:20:00,Delivered,1456.2
16381,3270,244,Pasta,2024-01-16,23:06:00,Delivered,1196.55
16382,4580,168,Salad,2024-03-31,20:01:00,Delivered,860.16
16383,340,1,Pasta,2024-07-27,06:13:00,Delivered,569.93
16384,2538,184,Noodles,2024-04-08,13:50:00,Delivered,510.58
16385,3515,96,Pizza,2024-09-26,08:30:00,Completed,795.32
16386,3160,170,Thali,2025-01-13,11:42:00,Delivered,837.12
16387,3180,282,Chicken Biryani,2024-08-06,10:30:00,Delivered,204.62
16388,4000,103,Roll,2024-08-20,13:01:00,Delivered,733.18
16389,1572,103,Momos,2024-10-17,20:17:00,Preparing,370.09
16390,1206,218,Chicken Biryani,2024-04-18,11:40:00,Delivered,440.79
16391,1876,142,Chicken Biryani,2024-03-13,02:33:00,Delivered,345.72
16392,3188,48,Pizza,2024-09-13,10:24:00,Delivered,809.24
16393,3027,25,Dosa,2024-10-14,01:31:00,Delivered,741.33
16394,2847,147,Idli,2024-12-25,05:13:00,Delivered,1343.9
16395,620,16,Sandwich,2024-03-06,15:14:00,Delivered,266.26
16396,1242,94,Pasta,2024-05-28,09:34:00,Delivered,422.98
16397,2087,188,Dosa,2024-06-25,15:40:00,Delivered,1165.42
16398,3513,108,Burger,2024-01-02,10:52:00,Completed,1023.57
16399,195,215,Pasta,2024-07-11,11:52:00,Delivered,724.49
16400,3095,238,Pizza,2024-01-29,06:46:00,Delivered,401.48
16401,1408,133,Roll,2025-01-15,19:32:00,Completed,1079.67
16402,390,211,Sandwich,2024-02-11,10:31:00,Delivered,443.96
16403,2391,145,Idli,2025-04-21,18:53:00,Delivered,524.16
16404,3008,190,Sandwich,2024-06-27,21:08:00,Delivered,1361.23
16405,4559,278,Burger,2024-01-29,11:35:00,Delivered,476.2
16406,3858,189,Salad,2024-12-02,19:34:00,Completed,1449.55
16407,2318,163,Thali,2025-04-09,03:45:00,Delivered,604.95
16408,1981,132,Chicken Biryani,2025-02-07,16:28:00,Delivered,1134.55
16409,2820,231,Pizza,2024-12-28,17:06:00,Delivered,891.34
16410,1871,285,Dosa,2024-10-17,05:07:00,Preparing,1012.38
16411,4605,293,Burger,2025-01-21,23:04:00,Preparing,1448.55
16412,3432,289,Dosa,2024-04-02,16:58:00,Completed,437.2
16413,3826,142,Idli,2024-11-01,04:54:00,Completed,1182.55
16414,1931,182,Idli,2025-05-03,08:56:00,Delivered,625.84
16415,3584,267,Sandwich,2025-02-09,10:27:00,Delivered,838.8
16416,4835,32,Noodles,2024-03-11,08:51:00,Completed,571.58
16417,3272,173,Salad,2025-03-28,20:42:00,Delivered,1351.75
16418,621,210,Chicken Biryani,2024-11-29,14:12:00,Delivered,962.22
16419,839,28,Sandwich,2025-04-12,19:43:00,Completed,838.05
16420,1809,171,Sandwich,2025-06-29,11:43:00,Completed,248.17
16421,3755,229,Thali,2024-05-30,02:16:00,Delivered,762.69
16422,4582,58,Sandwich,2024-01-01,19:06:00,Cancelled,870.34
16423,3764,262,Noodles,2025-05-28,15:55:00,Completed,827.32
16424,3231,127,Idli,2024-11-09,13:44:00,Cancelled,1226.61
16425,670,205,Paneer Butter Masala,2024-11-21,09:51:00,Delivered,1125.16
16426,3228,278,Pizza,2025-05-23,03:52:00,Delivered,1090.1
16427,3683,180,Pasta,2024-07-09,01:28:00,Delivered,691.07
16428,820,198,Noodles,2024-04-17,00:23:00,Delivered,796.11
16429,4717,66,Paneer Butter Masala,2024-07-13,22:05:00,Delivered,384.11
16430,662,37,Momos,2025-02-28,13:05:00,Delivered,1157.78
16431,393,148,Chicken Biryani,2024-09-08,00:16:00,Delivered,827.53
16432,2276,77,Veg Biryani,2024-06-26,01:54:00,Delivered,760.02
16433,4907,169,Chicken Biryani,2024-02-15,18:38:00,Cancelled,675.18
16434,4529,120,Paneer Butter Masala,2024-08-25,04:31:00,Delivered,1357.36
16435,4828,264,Salad,2024-03-08,00:51:00,Delivered,507.05
16436,3154,114,Paneer Butter Masala,2024-10-24,09:01:00,Cancelled,956.81
16437,277,271,Salad,2024-10-11,08:30:00,Completed,565.15
16438,1144,110,Chicken Biryani,2024-11-02,06:32:00,Delivered,837.44
16439,873,132,Thali,2024-10-15,23:44:00,Cancelled,1278.52
16440,1203,157,Burger,2025-01-20,05:21:00,Delivered,648.81
16441,4690,210,Pizza,2025-04-08,11:18:00,Delivered,361.39
16442,2655,124,Idli,2025-06-21,11:05:00,Completed,1169.53
16443,4533,271,Roll,2025-02-18,01:17:00,Completed,1031.21
16444,4698,239,Pasta,2025-02-05,02:26:00,Completed,1241.07
16445,2671,102,Chicken Biryani,2024-03-20,06:16:00,Delivered,1263.43
16446,3140,57,Chicken Biryani,2024-11-13,11:50:00,Delivered,1417.43
16447,3096,17,Veg Biryani,2024-10-15,15:53:00,Delivered,335.06
16448,2508,292,Salad,2024-03-23,17:15:00,Completed,206.84
16449,1366,6,Pasta,2024-11-03,16:07:00,Preparing,369.92
16450,2872,114,Chicken Biryani,2025-02-02,07:47:00,Completed,1394.71
16451,3303,199,Pasta,2024-11-26,12:55:00,Delivered,367.63
16452,4401,42,Pasta,2025-01-12,00:04:00,Delivered,1248.82
16453,966,126,Dosa,2025-06-26,03:26:00,Delivered,451.26
16454,853,291,Burger,2024-08-06,22:19:00,Completed,1120.27
16455,133,247,Paneer Butter Masala,2024-09-19,05:31:00,Delivered,209.13
16456,3872,235,Chicken Biryani,2024-01-08,10:29:00,Delivered,466.95
16457,3460,50,Fried Rice,2024-12-22,18:26:00,Preparing,950.75
16458,1183,87,Momos,2024-10-24,14:42:00,Delivered,689.32
16459,3276,299,Pizza,2025-03-05,11:16:00,Delivered,489.78
16460,2569,43,Burger,2024-07-14,14:36:00,Completed,1368.68
16461,3276,154,Pasta,2025-03-14,01:32:00,Delivered,601.52
16462,1590,24,Momos,2025-06-14,07:09:00,Delivered,1117.99
16463,3547,298,Thali,2024-12-08,21:27:00,Delivered,230.5
16464,3619,204,Fried Rice,2024-12-15,08:08:00,Completed,1092.45
16465,526,52,Salad,2024-12-19,10:39:00,Completed,1177.6
16466,2806,208,Pasta,2024-10-09,10:46:00,Delivered,334.3
16467,3188,30,Fried Rice,2025-05-24,19:16:00,Delivered,350.94
16468,333,23,Chicken Biryani,2024-05-01,19:12:00,Delivered,735.7
16469,1304,5,Roll,2025-02-16,02:35:00,Delivered,1018.42
16470,3495,249,Chicken Biryani,2024-06-27,08:50:00,Delivered,357.68
16471,4583,78,Salad,2024-07-13,22:20:00,Cancelled,724.08
16472,4830,227,Veg Biryani,2025-06-05,19:12:00,Delivered,881.16
16473,165,145,Paneer Butter Masala,2024-12-09,11:00:00,Delivered,1021.27
16474,2479,29,Momos,2024-10-16,05:36:00,Delivered,675.06
16475,3707,107,Pizza,2024-09-03,16:37:00,Completed,945.11
16476,4226,148,Salad,2024-06-12,07:43:00,Delivered,669.86
16477,2746,36,Noodles,2024-11-25,18:12:00,Delivered,1085.74
16478,1010,19,Sandwich,2024-08-28,12:11:00,Delivered,1117.67
16479,2160,290,Pasta,2025-04-23,19:00:00,Delivered,792.22
16480,64,242,Fried Rice,2025-01-29,07:19:00,Cancelled,561.97
16481,495,111,Burger,2024-06-29,08:54:00,Delivered,1079.82
16482,2294,40,Veg Biryani,2024-07-17,05:31:00,Delivered,837.61
16483,2758,300,Fried Rice,2024-09-25,14:53:00,Delivered,1033.9
16484,2870,218,Noodles,2025-05-24,05:33:00,Delivered,1390.71
16485,1221,137,Salad,2025-05-02,11:06:00,Delivered,1340.68
16486,4265,127,Chicken Biryani,2025-05-16,01:31:00,Delivered,1000.09
16487,1620,296,Fried Rice,2024-04-21,22:45:00,Preparing,918.78
16488,2006,139,Salad,2024-12-26,14:01:00,Completed,745.98
16489,4697,202,Burger,2024-06-14,03:23:00,Delivered,1193.44
16490,4205,260,Roll,2024-06-05,07:24:00,Delivered,335.72
16491,4698,285,Pizza,2024-06-24,16:23:00,Delivered,1181.79
16492,3449,71,Chicken Biryani,2024-01-10,04:45:00,Delivered,748.51
16493,4449,142,Dosa,2025-02-17,22:33:00,Completed,179.04
16494,3990,83,Fried Rice,2024-12-15,07:03:00,Delivered,1129.18
16495,4049,111,Chicken Biryani,2024-09-09,08:22:00,Delivered,1197.94
16496,4319,264,Chicken Biryani,2024-07-01,17:44:00,Delivered,623.92
16497,3312,173,Idli,2024-04-14,06:24:00,Delivered,732.66
16498,3995,171,Momos,2024-03-31,05:23:00,Completed,693.62
16499,2454,234,Thali,2024-06-29,12:59:00,Delivered,383.92
16500,741,171,Chicken Biryani,2025-05-24,13:59:00,Completed,784.75
16501,3322,161,Fried Rice,2024-04-04,05:38:00,Completed,143.08
16502,3865,268,Pizza,2025-03-27,00:48:00,Delivered,263.4
16503,2473,96,Paneer Butter Masala,2024-03-26,02:47:00,Completed,332.9
16504,1598,221,Roll,2025-05-26,11:03:00,Delivered,164.77
16505,3666,56,Thali,2024-10-19,14:15:00,Delivered,536.7
16506,2183,36,Salad,2024-05-24,00:45:00,Completed,322.11
16507,3467,77,Fried Rice,2024-09-13,23:17:00,Completed,466.85
16508,1086,173,Fried Rice,2024-06-30,01:50:00,Completed,856.75
16509,2572,162,Veg Biryani,2025-01-16,20:38:00,Completed,755.15
16510,72,229,Paneer Butter Masala,2025-01-21,22:18:00,Delivered,272.67
16511,3088,160,Salad,2024-02-15,21:25:00,Preparing,1230.32
16512,810,153,Dosa,2024-10-16,22:49:00,Delivered,913.84
16513,3065,244,Momos,2024-04-23,13:54:00,Delivered,930.77
16514,2800,219,Pasta,2025-01-16,15:19:00,Delivered,1312.21
16515,3906,93,Dosa,2024-03-19,10:31:00,Delivered,1186.31
16516,4526,192,Momos,2024-04-13,17:40:00,Delivered,1029.62
16517,44,30,Roll,2024-07-13,12:57:00,Completed,331.53
16518,4174,55,Noodles,2025-03-17,18:18:00,Delivered,606.14
16519,1119,265,Fried Rice,2025-05-03,21:59:00,Completed,156.2
16520,898,299,Sandwich,2024-01-15,00:14:00,Completed,533.73
16521,1001,51,Noodles,2025-01-11,23:30:00,Delivered,274.89
16522,4232,137,Roll,2024-08-07,06:19:00,Completed,361.35
16523,2152,228,Idli,2024-10-10,17:04:00,Delivered,545.18
16524,216,247,Thali,2024-04-26,06:12:00,Delivered,240.53
16525,3319,290,Thali,2025-06-26,19:57:00,Completed,295.18
16526,4504,85,Pasta,2024-12-23,07:08:00,Delivered,693.32
16527,1897,61,Paneer Butter Masala,2024-09-04,08:08:00,Delivered,449.06
16528,4267,141,Idli,2025-05-09,05:42:00,Delivered,1359.52
16529,49,66,Chicken Biryani,2024-03-20,15:22:00,Completed,1087.46
16530,4366,127,Momos,2024-08-08,23:48:00,Delivered,650.77
16531,26,157,Veg Biryani,2025-03-03,19:50:00,Completed,1313.0
16532,1534,224,Fried Rice,2024-06-17,03:06:00,Completed,212.89
16533,1887,9,Momos,2024-09-19,22:16:00,Completed,855.83
16534,1840,192,Burger,2024-11-12,08:07:00,Delivered,1465.98
16535,1384,279,Dosa,2025-04-10,00:47:00,Delivered,838.24
16536,3349,63,Pizza,2025-02-26,12:52:00,Completed,1398.22
16537,2809,99,Momos,2024-11-01,09:02:00,Delivered,248.71
16538,2893,2,Roll,2024-11-15,03:38:00,Cancelled,640.46
16539,3825,189,Paneer Butter Masala,2025-04-05,02:55:00,Completed,678.31
16540,1732,169,Sandwich,2025-01-12,22:59:00,Cancelled,211.66
16541,1866,170,Idli,2024-08-07,21:30:00,Completed,1115.65
16542,1870,178,Fried Rice,2024-02-05,07:16:00,Preparing,1146.3
16543,4468,279,Thali,2025-03-01,03:23:00,Completed,916.99
16544,1326,21,Sandwich,2024-04-02,03:45:00,Delivered,165.18
16545,3470,100,Salad,2025-05-04,07:05:00,Delivered,805.63
16546,850,105,Paneer Butter Masala,2025-03-14,21:23:00,Completed,1392.24
16547,2700,42,Burger,2024-09-27,19:47:00,Cancelled,1287.97
16548,1480,194,Pizza,2024-11-23,21:18:00,Delivered,233.87
16549,1469,253,Roll,2025-03-25,16:44:00,Delivered,591.53
16550,759,99,Paneer Butter Masala,2024-01-16,21:58:00,Delivered,948.8
16551,1919,238,Paneer Butter Masala,2024-04-02,21:32:00,Delivered,258.32
16552,4170,201,Burger,2024-12-18,20:46:00,Completed,256.72
16553,4966,284,Chicken Biryani,2024-09-14,14:27:00,Delivered,906.96
16554,21,54,Dosa,2024-05-30,01:01:00,Completed,416.56
16555,90,94,Burger,2024-09-13,01:50:00,Completed,1002.74
16556,69,81,Pasta,2024-11-01,06:22:00,Completed,1147.38
16557,3663,283,Chicken Biryani,2024-08-21,15:56:00,Delivered,270.23
16558,2419,269,Sandwich,2024-11-23,13:53:00,Completed,440.73
16559,4543,109,Pasta,2024-03-09,22:59:00,Completed,334.88
16560,105,262,Burger,2024-07-16,08:37:00,Delivered,398.96
16561,2466,244,Pasta,2025-04-15,02:15:00,Cancelled,224.63
16562,1371,144,Momos,2024-04-23,17:56:00,Completed,377.3
16563,1995,164,Momos,2024-01-26,05:55:00,Delivered,1282.25
16564,3712,238,Momos,2024-05-09,12:11:00,Delivered,280.37
16565,3630,217,Pasta,2024-07-07,15:27:00,Cancelled,1417.37
16566,4700,147,Pizza,2024-12-19,15:32:00,Delivered,1162.49
16567,3701,135,Noodles,2024-12-07,18:01:00,Delivered,1037.68
16568,2497,147,Idli,2024-12-24,16:48:00,Delivered,636.06
16569,4221,146,Idli,2024-08-09,19:09:00,Delivered,199.56
16570,2230,269,Pizza,2024-11-20,18:45:00,Cancelled,355.46
16571,2279,28,Noodles,2025-06-05,02:16:00,Delivered,983.89
16572,3867,77,Paneer Butter Masala,2024-06-19,20:52:00,Delivered,473.55
16573,108,40,Thali,2024-07-27,19:12:00,Completed,1196.49
16574,3683,177,Pizza,2024-11-17,02:05:00,Delivered,324.42
16575,2452,18,Noodles,2025-03-07,22:12:00,Delivered,1480.9
16576,2738,180,Veg Biryani,2024-01-01,23:01:00,Completed,1468.08
16577,1555,226,Chicken Biryani,2024-06-18,09:44:00,Delivered,809.99
16578,4918,176,Dosa,2025-04-14,13:04:00,Delivered,827.15
16579,2065,145,Idli,2025-06-02,09:47:00,Cancelled,1459.19
16580,3237,250,Pizza,2024-01-24,22:24:00,Delivered,864.02
16581,874,98,Momos,2024-02-16,14:01:00,Delivered,1382.35
16582,4033,65,Sandwich,2024-06-18,22:57:00,Delivered,1286.94
16583,3429,151,Dosa,2024-01-27,11:10:00,Completed,1414.43
16584,1973,237,Dosa,2024-12-05,12:03:00,Completed,361.15
16585,4027,184,Thali,2024-03-12,11:42:00,Cancelled,1408.97
16586,4453,11,Pizza,2025-04-17,06:43:00,Delivered,310.05
16587,53,116,Pizza,2024-06-13,16:25:00,Delivered,1121.94
16588,161,10,Noodles,2024-02-04,17:56:00,Completed,391.74
16589,4930,171,Salad,2024-05-18,22:01:00,Completed,749.88
16590,4420,9,Chicken Biryani,2025-06-05,11:51:00,Delivered,178.07
16591,1502,68,Pizza,2025-06-03,22:15:00,Completed,681.54
16592,3057,126,Momos,2024-04-07,15:12:00,Completed,496.73
16593,3164,300,Chicken Biryani,2024-07-14,00:15:00,Cancelled,211.55
16594,1274,217,Roll,2024-09-08,14:28:00,Completed,365.51
16595,3664,99,Fried Rice,2024-09-18,18:00:00,Delivered,678.56
16596,4423,249,Paneer Butter Masala,2025-04-27,10:11:00,Delivered,1228.87
16597,3179,60,Veg Biryani,2024-03-24,07:09:00,Delivered,360.3
16598,3055,67,Noodles,2024-04-11,04:39:00,Completed,953.13
16599,4341,192,Dosa,2025-06-12,04:45:00,Delivered,1284.32
16600,4448,203,Noodles,2024-05-26,20:54:00,Delivered,1380.6
16601,518,283,Roll,2024-01-17,03:01:00,Delivered,838.61
16602,2490,56,Chicken Biryani,2025-01-16,09:30:00,Preparing,226.09
16603,827,5,Chicken Biryani,2024-08-12,02:51:00,Delivered,822.13
16604,1117,19,Burger,2024-01-18,12:16:00,Delivered,1385.11
16605,4323,283,Fried Rice,2024-01-30,21:15:00,Delivered,368.89
16606,2665,40,Idli,2025-03-06,05:47:00,Delivered,1316.32
16607,2006,2,Salad,2024-10-27,08:43:00,Delivered,894.73
16608,2147,161,Roll,2025-06-04,17:10:00,Delivered,1219.15
16609,3083,5,Thali,2025-01-09,05:58:00,Delivered,1326.13
16610,3795,206,Chicken Biryani,2024-07-05,15:52:00,Delivered,1097.37
16611,3261,145,Thali,2024-11-09,09:58:00,Delivered,522.79
16612,1525,25,Pizza,2024-12-29,23:39:00,Completed,339.01
16613,982,239,Burger,2024-06-14,07:23:00,Delivered,1086.75
16614,314,112,Chicken Biryani,2024-06-28,14:50:00,Cancelled,1468.02
16615,1766,159,Chicken Biryani,2025-02-08,05:15:00,Delivered,1233.68
16616,836,42,Momos,2024-09-22,02:18:00,Delivered,297.89
16617,4188,256,Thali,2024-05-13,21:40:00,Delivered,1350.43
16618,2353,287,Noodles,2024-02-19,16:58:00,Completed,841.82
16619,1018,222,Momos,2024-12-12,02:42:00,Delivered,421.76
16620,301,106,Momos,2025-05-01,08:51:00,Delivered,501.72
16621,4264,280,Momos,2025-02-27,17:57:00,Delivered,447.12
16622,4363,265,Fried Rice,2024-08-08,05:04:00,Delivered,1349.7
16623,4099,133,Pizza,2025-06-15,01:34:00,Completed,897.23
16624,1543,31,Roll,2024-08-22,16:26:00,Preparing,908.57
16625,2840,214,Chicken Biryani,2025-02-02,16:42:00,Completed,1312.51
16626,1786,11,Paneer Butter Masala,2024-04-10,01:14:00,Delivered,563.04
16627,417,243,Fried Rice,2025-02-08,08:29:00,Completed,671.77
16628,1780,277,Momos,2024-07-07,22:30:00,Completed,777.18
16629,4669,59,Burger,2024-08-16,13:52:00,Preparing,435.95
16630,639,33,Roll,2024-07-29,02:54:00,Delivered,462.24
16631,1927,105,Paneer Butter Masala,2024-10-21,01:31:00,Preparing,171.33
16632,2700,155,Fried Rice,2025-06-23,07:37:00,Delivered,190.42
16633,640,67,Chicken Biryani,2024-09-10,16:12:00,Completed,1228.98
16634,1365,106,Noodles,2024-05-14,14:00:00,Completed,1284.74
16635,3007,156,Salad,2025-05-27,07:31:00,Delivered,466.1
16636,1965,157,Paneer Butter Masala,2024-02-08,02:22:00,Delivered,140.97
16637,4351,21,Burger,2025-03-30,02:33:00,Preparing,781.73
16638,409,110,Paneer Butter Masala,2025-06-09,12:37:00,Completed,549.96
16639,1415,63,Thali,2024-03-26,05:43:00,Delivered,324.08
16640,3262,291,Thali,2024-03-01,14:08:00,Delivered,1441.86
16641,2831,252,Burger,2024-11-29,08:29:00,Delivered,1208.62
16642,1151,187,Dosa,2024-04-08,20:44:00,Delivered,1367.96
16643,318,239,Dosa,2024-08-20,06:37:00,Delivered,435.45
16644,242,156,Chicken Biryani,2025-06-18,17:19:00,Cancelled,628.97
16645,1533,6,Pizza,2024-04-08,22:17:00,Delivered,1002.25
16646,4102,83,Salad,2024-10-13,05:32:00,Delivered,1198.8
16647,1878,82,Burger,2024-08-28,06:37:00,Completed,824.98
16648,4728,60,Momos,2024-09-10,20:48:00,Delivered,254.55
16649,2821,184,Noodles,2024-10-04,10:33:00,Preparing,192.7
16650,2435,287,Chicken Biryani,2024-02-22,12:37:00,Delivered,688.84
16651,697,298,Paneer Butter Masala,2024-07-31,04:06:00,Cancelled,1032.23
16652,3488,252,Salad,2024-05-25,14:38:00,Completed,209.97
16653,2425,160,Noodles,2025-03-25,02:52:00,Delivered,493.14
16654,4663,260,Idli,2025-03-17,07:29:00,Delivered,702.29
16655,3298,135,Burger,2024-11-23,19:38:00,Delivered,143.56
16656,724,163,Veg Biryani,2024-12-19,22:08:00,Completed,1464.06
16657,861,286,Burger,2024-01-12,13:32:00,Delivered,553.09
16658,181,163,Veg Biryani,2025-02-10,12:40:00,Delivered,218.28
16659,2232,190,Sandwich,2024-05-19,06:42:00,Completed,1410.3
16660,4226,2,Paneer Butter Masala,2025-03-19,22:45:00,Delivered,1429.24
16661,139,194,Chicken Biryani,2024-10-28,19:16:00,Delivered,1399.34
